,0,1,2
151,-33.2315278,151.53652780000002,1.236467
152,-33.230972200000004,151.53625,1.236467
153,-33.23375,151.53625,1.236467
154,-33.23125,151.53597219999997,1.236467
155,-33.2320833,151.53791669999998,1.236467
156,-33.23375,151.53652780000002,1.236467
157,-33.2320833,151.53402780000002,1.236467
158,-33.235138899999995,151.5345833,1.236467
159,-33.233194399999995,151.53375,1.236467
160,-33.2334722,151.53652780000002,1.236467
161,-33.2354167,151.5348611,1.236467
162,-33.23125,151.53541669999998,1.236467
163,-33.230972200000004,151.5370833,1.236467
164,-33.2345833,151.5351389,1.236467
165,-33.2354167,151.53430559999998,1.236467
166,-33.23375,151.53375,1.236467
167,-33.2306944,151.53597219999997,1.236467
168,-33.2306944,151.53680559999998,1.236467
169,-33.2345833,151.53430559999998,1.236467
170,-33.2315278,151.53791669999998,1.236467
171,-33.2334722,151.53402780000002,1.236467
172,-33.235138899999995,151.5351389,1.236467
173,-33.2318056,151.5376389,1.236467
174,-33.2315278,151.53541669999998,1.236467
175,-33.2315278,151.5373611,1.236467
176,-33.2326389,151.53652780000002,1.236467
177,-33.2306944,151.5348611,1.236467
178,-33.234305600000006,151.5345833,1.236467
179,-33.23125,151.53791669999998,1.236467
180,-33.232916700000004,151.53791669999998,1.236467
181,-33.2334722,151.53625,1.236467
182,-33.233194399999995,151.5373611,1.236467
183,-33.230972200000004,151.5376389,1.236467
184,-37.5804167,144.1031944,0.486471
185,-37.58625,144.11125,0.486471
186,-37.5818056,144.10097219999997,0.486471
187,-37.5840278,144.1020833,0.486471
188,-37.5779167,144.1065278,0.486471
189,-37.5823611,144.0998611,0.486471
190,-37.58375,144.0995833,0.486471
191,-37.579305600000005,144.1109722,0.486471
192,-37.5865278,144.1051389,0.486471
193,-37.5818056,144.1006944,0.486471
194,-37.584861100000005,144.1031944,0.486471
195,-37.585694399999994,144.11125,0.486471
196,-37.5865278,144.10680559999997,0.486471
197,-37.5809722,144.10041669999998,0.486471
198,-37.5834722,144.1059722,0.486471
199,-37.57875,144.11125,0.486471
200,-37.5798611,144.1031944,0.486471
201,-37.5865278,144.11125,0.486471
202,-37.58375,144.11125,0.486471
203,-37.5784722,144.1093056,0.486471
204,-37.58375,144.1090278,0.486471
205,-37.579583299999996,144.1098611,0.486471
206,-37.5851389,144.0998611,0.486471
207,-37.58625,144.1031944,0.486471
208,-37.586805600000005,144.1093056,0.486471
209,-37.5804167,144.1115278,0.486471
210,-37.585694399999994,144.09930559999998,0.486471
211,-37.580138899999994,144.1051389,0.486471
212,-37.5823611,144.1045833,0.486471
213,-37.5790278,144.11125,0.486471
214,-37.5831944,144.1093056,0.486471
215,-37.5854167,144.0998611,0.486471
216,-37.5829167,144.1081944,0.486471
217,-37.5818056,144.1001389,0.486471
218,-37.5826389,144.1084722,0.486471
219,-37.5770833,144.1051389,0.486471
220,-37.5831944,144.1073611,0.486471
221,-37.584861100000005,144.1015278,0.486471
222,-37.579583299999996,144.1006944,0.486471
223,-37.579305600000005,144.1006944,0.486471
224,-37.58430560000001,144.0998611,0.486471
225,-37.57625,144.1065278,0.486471
226,-37.586805600000005,144.1118056,0.486471
227,-37.58375,144.1106944,0.486471
228,-37.579305600000005,144.10430559999998,0.486471
229,-37.58375,144.1015278,0.486471
230,-37.5820833,144.1015278,0.486471
231,-37.5831944,144.1101389,0.486471
232,-37.5845833,144.11125,0.486471
233,-37.5798611,144.10291669999998,0.486471
234,-37.5809722,144.10430559999998,0.486471
235,-37.5818056,144.10875,0.486471
236,-37.5779167,144.10680559999997,0.486471
237,-37.5854167,144.0995833,0.486471
238,-37.5765278,144.10680559999997,0.486471
239,-37.58375,144.1051389,0.486471
240,-37.58430560000001,144.10541669999998,0.486471
241,-37.580138899999994,144.1001389,0.486471
242,-37.581527799999996,144.1143056,0.486471
243,-37.5809722,144.1045833,0.486471
244,-37.5834722,144.10541669999998,0.486471
245,-37.5790278,144.10430559999998,0.486471
246,-37.58430560000001,144.1001389,0.486471
247,-37.5865278,144.1095833,0.486471
248,-37.5826389,144.1095833,0.486471
249,-37.5790278,144.10041669999998,0.486471
250,-37.5829167,144.1048611,0.486471
251,-37.5809722,144.1118056,0.486471
252,-37.5823611,144.1084722,0.486471
253,-37.5820833,144.1079167,0.486471
254,-37.5759722,144.1065278,0.486471
255,-37.581527799999996,144.1001389,0.486471
256,-27.672361100000003,153.0106944,0.752305
257,-27.675694399999998,153.0179167,0.752305
258,-27.6770833,153.0159722,0.752305
259,-27.672083299999997,153.0098611,0.752305
260,-27.675138899999997,153.0165278,0.752305
261,-27.677638899999998,153.0168056,0.752305
262,-27.670138899999998,153.00791669999998,0.752305
263,-27.675138899999997,153.01125,0.752305
264,-27.678194399999995,153.0134722,0.752305
265,-27.6765278,153.01375,0.752305
266,-27.6695833,153.0140278,0.752305
267,-27.670138899999998,153.0095833,0.752305
268,-27.670138899999998,153.0081944,0.752305
269,-27.6745833,153.0115278,0.752305
270,-27.672083299999997,153.0123611,0.752305
271,-27.676805600000005,153.01291669999998,0.752305
272,-27.677638899999998,153.0131944,0.752305
273,-27.675694399999998,153.0165278,0.752305
274,-27.6690278,153.0070833,0.752305
275,-27.675694399999998,153.01041669999998,0.752305
276,-27.672916700000002,153.0123611,0.752305
277,-27.67625,153.0081944,0.752305
278,-27.67625,153.0095833,0.752305
279,-27.668194399999997,153.0101389,0.752305
280,-27.67875,153.0154167,0.752305
281,-27.6690278,153.00930559999998,0.752305
282,-27.67375,153.01291669999998,0.752305
283,-27.6770833,153.0140278,0.752305
284,-27.677361100000002,153.0151389,0.752305
285,-27.6684722,153.00875,0.752305
286,-27.670138899999998,153.01041669999998,0.752305
287,-27.6765278,153.01291669999998,0.752305
288,-27.667916700000003,153.01263889999998,0.752305
289,-27.6709722,153.0123611,0.752305
290,-27.6715278,153.01180559999997,0.752305
291,-27.6715278,153.00930559999998,0.752305
292,-27.6690278,153.00791669999998,0.752305
293,-27.672638899999995,153.0120833,0.752305
294,-27.669305600000005,153.01097219999997,0.752305
295,-27.6759722,153.0179167,0.752305
296,-27.669861100000002,153.0134722,0.752305
297,-27.67625,153.0090278,0.752305
298,-27.6715278,153.01291669999998,0.752305
299,-27.675138899999997,153.0156944,0.752305
300,-27.667916700000003,153.01180559999997,0.752305
301,-27.677361100000002,153.0098611,0.752305
302,-27.675138899999997,153.0123611,0.752305
303,-27.6695833,153.00597219999997,0.752305
304,-27.676805600000005,153.0101389,0.752305
305,-27.675416700000003,153.0134722,0.752305
306,-27.669305600000005,153.00597219999997,0.752305
307,-27.6704167,153.0120833,0.752305
308,-27.678194399999995,153.0143056,0.752305
309,-27.67625,153.0170833,0.752305
310,-27.667916700000003,153.0106944,0.752305
311,-27.6684722,153.0140278,0.752305
312,-27.670138899999998,153.0140278,0.752305
313,-27.6770833,153.00930559999998,0.752305
314,-27.6715278,153.0123611,0.752305
315,-27.6695833,153.00652780000001,0.752305
316,-27.6690278,153.0076389,0.752305
317,-27.674861100000005,153.01291669999998,0.752305
318,-27.673472200000003,153.01291669999998,0.752305
319,-27.672638899999995,153.01263889999998,0.752305
320,-27.674305600000004,153.01291669999998,0.752305
321,-27.6784722,153.0154167,0.752305
322,-27.669861100000002,153.01291669999998,0.752305
323,-27.670694399999995,153.0095833,0.752305
324,-27.674305600000004,153.01125,0.752305
325,-27.6779167,153.01375,0.752305
326,-27.672361100000003,153.0095833,0.752305
327,-27.670694399999995,153.0134722,0.752305
328,-27.66875,153.0070833,0.752305
329,-27.672083299999997,153.01291669999998,0.752305
330,-27.6684722,153.0090278,0.752305
331,-27.669305600000005,153.0140278,0.752305
332,-27.669861100000002,153.0070833,0.752305
333,-27.6709722,153.0106944,0.752305
334,-27.671805600000003,153.01291669999998,0.752305
335,-27.6695833,153.0115278,0.752305
336,-27.677361100000002,153.01263889999998,0.752305
337,-27.677638899999998,153.0165278,0.752305
338,-27.667638899999996,153.0123611,0.752305
339,-27.6704167,153.01291669999998,0.752305
340,-27.667638899999996,153.01263889999998,0.752305
341,-27.670138899999998,153.01125,0.752305
342,-27.6745833,153.01291669999998,0.752305
343,-27.67125,153.01097219999997,0.752305
344,-27.674861100000005,153.01125,0.752305
345,-27.67125,153.01041669999998,0.752305
346,-27.66875,153.0073611,0.752305
347,-27.6759722,153.00930559999998,0.752305
348,-27.66875,153.0140278,0.752305
349,-27.677638899999998,153.01041669999998,0.752305
350,-27.6684722,153.0101389,0.752305
351,-27.6684722,153.0098611,0.752305
352,-27.675138899999997,153.0134722,0.752305
353,-27.675138899999997,153.0168056,0.752305
354,-27.67625,153.00930559999998,0.752305
355,-27.675138899999997,153.0148611,0.752305
356,-27.674305600000004,153.0123611,0.752305
357,-27.675138899999997,153.01736110000002,0.752305
358,-27.672083299999997,153.01125,0.752305
359,-27.674861100000005,153.0156944,0.752305
360,-27.674305600000004,153.0134722,0.752305
361,-27.6759722,153.0143056,0.752305
362,-27.6704167,153.01125,0.752305
363,-27.6770833,153.0168056,0.752305
364,-27.677361100000002,153.0170833,0.752305
365,-27.672361100000003,153.01125,0.752305
366,-27.674861100000005,153.0120833,0.752305
367,-27.677361100000002,153.0123611,0.752305
368,-27.669305600000005,153.01180559999997,0.752305
369,-27.675138899999997,153.0176389,0.752305
370,-27.669861100000002,153.00625,0.752305
371,-27.6784722,153.0165278,0.752305
372,-27.6770833,153.01263889999998,0.752305
373,-27.674861100000005,153.0123611,0.752305
374,-27.6779167,153.0168056,0.752305
375,-27.67375,153.0134722,0.752305
376,-27.67125,153.00930559999998,0.752305
377,-27.6759722,153.0151389,0.752305
378,-27.674861100000005,153.0131944,0.752305
379,-27.678194399999995,153.0145833,0.752305
380,-27.677361100000002,153.00930559999998,0.752305
381,-27.669861100000002,153.00791669999998,0.752305
382,-27.6759722,153.01180559999997,0.752305
383,-37.579583299999996,144.10125,0.486471
384,-37.57875,144.10041669999998,0.486471
385,-37.5845833,144.1020833,0.486471
386,-37.58430560000001,144.1051389,0.486471
387,-37.57625,144.1070833,0.486471
388,-37.5851389,144.1065278,0.486471
389,-37.581527799999996,144.1020833,0.486471
390,-37.5809722,144.1001389,0.486471
391,-37.5851389,144.1098611,0.486471
392,-37.58625,144.1051389,0.486471
393,-37.5854167,144.1048611,0.486471
394,-37.5790278,144.1001389,0.486471
395,-37.579583299999996,144.1126389,0.486471
396,-37.5798611,144.10375,0.486471
397,-37.5823611,144.10763889999998,0.486471
398,-37.5826389,144.0995833,0.486471
399,-37.58375,144.1126389,0.486471
400,-37.5790278,144.11208330000002,0.486471
401,-37.5820833,144.10375,0.486471
402,-37.5804167,144.10430559999998,0.486471
403,-37.5859722,144.1101389,0.486471
404,-37.5829167,144.1104167,0.486471
405,-37.579305600000005,144.11208330000002,0.486471
406,-37.5834722,144.1109722,0.486471
407,-37.5779167,144.10375,0.486471
408,-37.5809722,144.1026389,0.486471
409,-37.5831944,144.1079167,0.486471
410,-37.579583299999996,144.1084722,0.486471
411,-37.5826389,144.0998611,0.486471
412,-37.5798611,144.10430559999998,0.486471
413,-37.5851389,144.1040278,0.486471
414,-37.5820833,144.1093056,0.486471
415,-37.5804167,144.10041669999998,0.486471
416,-37.5851389,144.10375,0.486471
417,-37.579583299999996,144.10625,0.486471
418,-37.5829167,144.1093056,0.486471
419,-37.584861100000005,144.1104167,0.486471
420,-37.5804167,144.10541669999998,0.486471
421,-37.578194399999994,144.1101389,0.486471
422,-37.5854167,144.1023611,0.486471
423,-37.580138899999994,144.1106944,0.486471
424,-37.5845833,144.1031944,0.486471
425,-37.5806944,144.11236110000002,0.486471
426,-37.58125,144.1081944,0.486471
427,-37.5826389,144.1065278,0.486471
428,-37.5776389,144.1006944,0.486471
429,-37.581527799999996,144.1048611,0.486471
430,-37.5826389,144.1104167,0.486471
431,-37.5840278,144.11125,0.486471
432,-37.58625,144.1101389,0.486471
433,-37.579305600000005,144.10097219999997,0.486471
434,-37.5834722,144.11208330000002,0.486471
435,-37.5823611,144.1065278,0.486471
436,-37.58375,144.10625,0.486471
437,-37.5818056,144.1026389,0.486471
438,-37.5854167,144.1059722,0.486471
439,-37.5845833,144.10625,0.486471
440,-37.58625,144.1095833,0.486471
441,-37.5823611,144.1031944,0.486471
442,-37.5798611,144.1001389,0.486471
443,-37.5820833,144.10430559999998,0.486471
444,-37.58430560000001,144.1093056,0.486471
445,-37.5845833,144.1001389,0.486471
446,-37.5820833,144.10097219999997,0.486471
447,-37.5834722,144.1056944,0.486471
448,-37.5806944,144.1051389,0.486471
449,-37.5826389,144.10625,0.486471
450,-37.587083299999996,144.1104167,0.486471
451,-37.5809722,144.1031944,0.486471
452,-37.5820833,144.1095833,0.486471
453,-37.57625,144.10680559999997,0.486471
454,-37.58625,144.10625,0.486471
455,-37.58125,144.1079167,0.486471
456,-37.5826389,144.10875,0.486471
457,-37.5859722,144.10097219999997,0.486471
458,-37.580138899999994,144.1031944,0.486471
459,-37.5804167,144.1065278,0.486471
460,-37.585694399999994,144.10291669999998,0.486471
461,-37.584861100000005,144.0998611,0.486471
462,-37.57625,144.1048611,0.486471
463,-37.5818056,144.10763889999998,0.486471
464,-37.579305600000005,144.11125,0.486471
465,-37.5826389,144.1059722,0.486471
466,-37.57680560000001,144.1059722,0.486471
467,-37.579305600000005,144.1090278,0.486471
468,-37.581527799999996,144.11375,0.486471
469,-37.5851389,144.10625,0.486471
470,-37.5806944,144.1020833,0.486471
471,-37.5779167,144.1048611,0.486471
472,-37.581527799999996,144.10125,0.486471
473,-37.5798611,144.1070833,0.486471
474,-37.580138899999994,144.10375,0.486471
475,-37.5834722,144.11125,0.486471
476,-37.5851389,144.10125,0.486471
477,-37.58125,144.10291669999998,0.486471
478,-37.5840278,144.10875,0.486471
479,-37.5823611,144.10875,0.486471
480,-37.585694399999994,144.10763889999998,0.486471
481,-37.586805600000005,144.1104167,0.486471
482,-37.5859722,144.10347219999997,0.486471
483,-37.5804167,144.10375,0.486471
484,-37.5851389,144.1026389,0.486471
485,-37.580138899999994,144.1126389,0.486471
486,-37.580138899999994,144.1118056,0.486471
487,-37.5798611,144.10541669999998,0.486471
488,-37.5806944,144.1065278,0.486471
489,-37.579305600000005,144.10875,0.486471
490,-37.584861100000005,144.11125,0.486471
491,-37.5809722,144.10291669999998,0.486471
492,-37.58375,144.1048611,0.486471
493,-37.5809722,144.11236110000002,0.486471
494,-37.57625,144.10541669999998,0.486471
495,-37.579583299999996,144.1020833,0.486471
496,-37.5798611,144.11236110000002,0.486471
497,-37.58430560000001,144.10180559999998,0.486471
498,-37.58375,144.1026389,0.486471
499,-37.5840278,144.10541669999998,0.486471
500,-37.5834722,144.1020833,0.486471
501,-37.579583299999996,144.10875,0.486471
502,-37.584861100000005,144.10180559999998,0.486471
503,-37.58430560000001,144.0995833,0.486471
504,-37.5829167,144.10763889999998,0.486471
505,-37.5826389,144.1081944,0.486471
506,-37.5826389,144.1093056,0.486471
507,-37.5865278,144.1073611,0.486471
508,-37.5804167,144.1040278,0.486471
509,-37.5826389,144.10347219999997,0.486471
510,-37.5804167,144.1020833,0.486471
511,-27.6684722,153.0081944,0.752305
512,-27.675694399999998,153.0159722,0.752305
513,-27.669861100000002,153.0090278,0.752305
514,-27.6695833,153.01041669999998,0.752305
515,-27.6759722,153.01263889999998,0.752305
516,-27.6770833,153.01625,0.752305
517,-27.6770833,153.0123611,0.752305
518,-27.675138899999997,153.0143056,0.752305
519,-27.674305600000004,153.0120833,0.752305
520,-27.677361100000002,153.01375,0.752305
521,-27.6695833,153.01180559999997,0.752305
522,-27.675138899999997,153.01625,0.752305
523,-27.6695833,153.0106944,0.752305
524,-27.6770833,153.0154167,0.752305
525,-27.668194399999997,153.0106944,0.752305
526,-27.675138899999997,153.0154167,0.752305
527,-27.676805600000005,153.01375,0.752305
528,-27.668194399999997,153.0131944,0.752305
529,-27.674861100000005,153.0159722,0.752305
530,-27.675416700000003,153.01736110000002,0.752305
531,-27.669305600000005,153.01263889999998,0.752305
532,-27.667638899999996,153.0120833,0.752305
533,-27.674861100000005,153.01736110000002,0.752305
534,-27.677361100000002,153.00875,0.752305
535,-27.672638899999995,153.0123611,0.752305
536,-27.6765278,153.0081944,0.752305
537,-27.67625,153.0151389,0.752305
538,-27.674027799999998,153.0131944,0.752305
539,-27.6779167,153.0148611,0.752305
540,-27.672916700000002,153.01125,0.752305
541,-27.677638899999998,153.01097219999997,0.752305
542,-27.675694399999998,153.0176389,0.752305
543,-27.6779167,153.0145833,0.752305
544,-27.675694399999998,153.01097219999997,0.752305
545,-27.677361100000002,153.0081944,0.752305
546,-27.67375,153.0131944,0.752305
547,-27.668194399999997,153.01041669999998,0.752305
548,-27.6765278,153.01263889999998,0.752305
549,-27.6759722,153.01736110000002,0.752305
550,-27.675416700000003,153.0143056,0.752305
551,-27.672361100000003,153.01097219999997,0.752305
552,-37.794861100000006,145.03791669999998,2.0195119999999998
553,-37.7945833,145.0398611,2.0195119999999998
554,-37.794861100000006,145.03875,2.0195119999999998
555,-37.7951389,145.03847219999997,2.0195119999999998
556,-37.7940278,145.03930559999998,2.0195119999999998
557,-37.7945833,145.0390278,2.0195119999999998
558,-37.793472200000004,145.0395833,2.0195119999999998
559,-37.79375,145.0395833,2.0195119999999998
560,-37.794861100000006,145.03847219999997,2.0195119999999998
561,-37.794861100000006,145.0373611,2.0195119999999998
562,-37.794861100000006,145.03680559999998,2.0195119999999998
563,-37.795694399999995,145.04125,2.0195119999999998
564,-37.7945833,145.0401389,2.0195119999999998
565,-37.7926389,145.0395833,2.0195119999999998
566,-37.793472200000004,145.03847219999997,2.0195119999999998
567,-37.79375,145.03791669999998,2.0195119999999998
568,-37.7931944,145.0395833,2.0195119999999998
569,-37.7943056,145.0390278,2.0195119999999998
570,-37.795694399999995,145.04041669999998,2.0195119999999998
571,-37.794861100000006,145.0401389,2.0195119999999998
572,-37.7931944,145.03875,2.0195119999999998
573,-37.7943056,145.0381944,2.0195119999999998
574,-37.7940278,145.0395833,2.0195119999999998
575,-37.795416700000004,145.03875,2.0195119999999998
576,-37.7959722,145.0406944,2.0195119999999998
577,-37.7951389,145.04041669999998,2.0195119999999998
578,-37.7940278,145.0381944,2.0195119999999998
579,-37.7945833,145.03847219999997,2.0195119999999998
580,-37.795416700000004,145.04125,2.0195119999999998
581,-37.7929167,145.0390278,2.0195119999999998
582,-37.7945833,145.0370833,2.0195119999999998
583,-37.7951389,145.03791669999998,2.0195119999999998
584,-37.793472200000004,145.03930559999998,2.0195119999999998
585,-37.795694399999995,145.0395833,2.0195119999999998
586,-37.7931944,145.03847219999997,2.0195119999999998
587,-37.7926389,145.03930559999998,2.0195119999999998
588,-37.795416700000004,145.0390278,2.0195119999999998
589,-37.8576389,144.89902780000003,2.329575
590,-37.8568056,144.8984722,2.329575
591,-37.8570833,144.9004167,2.329575
592,-37.857361100000006,144.89875,2.329575
593,-37.857361100000006,144.90125,2.329575
594,-37.8554167,144.8993056,2.329575
595,-37.857916700000004,144.90319440000002,2.329575
596,-37.8565278,144.90152780000003,2.329575
597,-37.8576389,144.8979167,2.329575
598,-37.85625,144.90208330000002,2.329575
599,-37.857916700000004,144.9029167,2.329575
600,-37.8556944,144.89875,2.329575
601,-37.8565278,144.8998611,2.329575
602,-37.8568056,144.90208330000002,2.329575
603,-37.8584722,144.9001389,2.329575
604,-37.857916700000004,144.89875,2.329575
605,-37.855972200000004,144.8979167,2.329575
606,-37.85625,144.8979167,2.329575
607,-37.8568056,144.89875,2.329575
608,-37.8565278,144.90097219999998,2.329575
609,-37.857916700000004,144.9026389,2.329575
610,-37.8554167,144.9001389,2.329575
611,-37.8568056,144.90069440000002,2.329575
612,-37.8584722,144.89819440000002,2.329575
613,-37.8576389,144.90208330000002,2.329575
614,-37.8576389,144.9018056,2.329575
615,-37.8576389,144.9029167,2.329575
616,-37.855972200000004,144.90097219999998,2.329575
617,-37.8551389,144.8979167,2.329575
618,-37.857916700000004,144.9018056,2.329575
619,-37.8576389,144.9001389,2.329575
620,-37.8565278,144.89819440000002,2.329575
621,-37.855972200000004,144.90125,2.329575
622,-37.855972200000004,144.8993056,2.329575
623,-37.858194399999995,144.90208330000002,2.329575
624,-37.8565278,144.8979167,2.329575
625,-37.85625,144.89875,2.329575
626,-37.857916700000004,144.9004167,2.329575
627,-37.8576389,144.90069440000002,2.329575
628,-37.8576389,144.89958330000002,2.329575
629,-37.8570833,144.90069440000002,2.329575
630,-37.8565278,144.8993056,2.329575
631,-37.8565278,144.8976389,2.329575
632,-37.8556944,144.8984722,2.329575
633,-37.8584722,144.90125,2.329575
634,-37.8570833,144.89819440000002,2.329575
635,-37.857361100000006,144.90097219999998,2.329575
636,-37.858194399999995,144.89875,2.329575
637,-37.85625,144.90152780000003,2.329575
638,-37.858194399999995,144.8984722,2.329575
639,-42.857361100000006,147.3909722,1.1642190000000001
640,-42.85625,147.3893056,1.1642190000000001
641,-42.855972200000004,147.38875,1.1642190000000001
642,-42.857361100000006,147.38791669999998,1.1642190000000001
643,-42.855972200000004,147.38791669999998,1.1642190000000001
644,-42.85625,147.3845833,1.1642190000000001
645,-42.8554167,147.38347219999997,1.1642190000000001
646,-42.857361100000006,147.3884722,1.1642190000000001
647,-42.855972200000004,147.38680559999997,1.1642190000000001
648,-42.85625,147.3918056,1.1642190000000001
649,-42.8556944,147.38347219999997,1.1642190000000001
650,-42.855972200000004,147.3893056,1.1642190000000001
651,-42.8565278,147.3926389,1.1642190000000001
